home,calls,tenure,age,parent
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
0,4.9,0,36,1
1,4.6,0,36,1
0,4.9,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.6,0,36,1
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
0,4.8,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4.7,0,28,0
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
0,5.1,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
1,4,1,42,1
0,5.1,1,42,1
1,4,1,42,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
0,5.2,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
0,5.2,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
0,5.2,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,5.1,1,39,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
0,4.9,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,3.8,1,40,1
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
0,4.8,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
0,4.8,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.7,0,32,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
0,4.4,0,40,0
0,4.4,0,40,0
0,4.4,0,40,0
1,4.3,0,40,0
0,4.4,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
0,4.4,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
0,4.4,0,40,0
1,4.3,0,40,0
1,4.3,0,40,0
0,4.4,0,40,0
1,4.3,0,40,0
1,4.6,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
0,4.9,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,4.6,0,41,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
0,4.8,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
1,3.7,1,37,1
0,4.7,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
0,4.7,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
0,4.7,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
0,4.7,0,29,0
0,4.7,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
0,4.7,0,29,0
0,4.7,0,29,0
1,4.6,0,29,0
0,4.7,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,4.6,0,29,0
1,6.1,2,24,0
0,5.9,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
0,5.9,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
0,5.9,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
0,5.9,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
1,6.1,2,24,0
0,5.9,2,24,0
1,4.7,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
0,4.8,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
0,4.8,0,27,0
1,4.7,0,27,0
0,5.4,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
0,5.4,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
1,5.3,1,39,1
0,5.4,1,39,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
0,5.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
0,5.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
0,5.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.4,2,37,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
0,4.5,0,32,1
1,4.2,0,32,1
0,4.5,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
0,4.5,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
0,4.5,0,32,1
0,4.5,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
0,4.5,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
1,4.2,0,32,1
0,5.3,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
0,5.3,1,24,0
0,5.3,1,24,0
0,5.3,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
1,5.4,1,24,0
0,5.3,1,24,0
0,5.3,1,24,0
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,2.8,0,32,1
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
0,4.7,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
1,4.6,0,28,0
0,4.7,0,28,0
0,4.7,0,28,0
0,4.7,0,28,0
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
0,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
0,6,2,40,1
1,6,2,40,1
1,6,2,40,1
0,6,2,40,1
0,6.5,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
1,6.7,3,24,0
1,6.7,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
0,6.5,3,24,0
1,6.7,3,24,0
0,5.5,1,42,1
0,5.5,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
0,5.5,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
0,5.5,1,42,1
1,5.4,1,42,1
1,5.4,1,42,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
0,4.8,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
0,4.8,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
0,4.8,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
0,4.8,0,20,0
0,4.8,0,20,0
1,4.7,0,20,0
1,4.7,0,20,0
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,3.9,1,30,1
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
0,4.4,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
0,4.4,0,35,0
0,4.4,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,4.3,0,35,0
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.5,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
0,5.4,1,30,0
0,5.4,1,30,0
0,5.4,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
0,5.4,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
1,5.5,1,30,0
0,5.4,1,30,0
0,5.4,1,30,0
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,41,1
1,5.8,2,41,1
0,5.8,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
0,5.8,2,30,0
0,5.8,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
0,5.8,2,30,0
1,5.9,2,30,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
0,5.7,2,32,0
1,5.9,2,32,0
1,5.9,2,32,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
1,5.6,1,30,0
0,5.5,1,30,0
0,5.5,1,30,0
1,5.6,1,30,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
0,5.7,1,33,0
0,5.7,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
0,5.7,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,5.8,1,33,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
0,5.9,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,6.1,2,27,0
1,6.1,2,27,0
0,5.9,2,27,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
0,4.7,0,38,0
0,4.7,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
0,4.7,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
0,4.7,0,38,0
1,4.6,0,38,0
0,4.7,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
1,4.6,0,38,0
0,4.7,0,38,0
0,4.7,0,38,0
1,5.4,1,30,0
1,5.4,1,30,0
0,5.3,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
0,5.3,1,30,0
0,5.3,1,30,0
0,5.3,1,30,0
0,5.3,1,30,0
0,5.3,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
1,5.4,1,30,0
0,5.3,1,30,0
1,5.4,1,30,0
0,5.3,1,30,0
0,5.3,1,30,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
1,4.8,0,36,0
0,4.9,0,36,0
0,4.9,0,36,0
0,4.9,0,36,0
1,4.8,0,36,0
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
0,5.1,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
0,5.1,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,4,1,30,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
0,5.3,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
0,5.3,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
0,5.3,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.2,1,37,1
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
0,5.5,1,38,0
0,5.5,1,38,0
1,5.6,1,38,0
0,5.5,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
1,5.6,1,38,0
