year,month,occupation_title,ai_exposure,ai_complementarity,labour_force,employment,full_time_employment,part_time_employment,unemployment,unemployment_rate
2020,9,"Business, finance and administration occupations",High,High,3061,2897.3,2491.7,405.6,163.7,5.3
2020,10,"Business, finance and administration occupations",High,High,3085.7,2917.8,2499.3,418.6,167.9,5.4
2020,11,"Business, finance and administration occupations",High,High,3083.4,2946.2,2515.2,431.1,137.2,4.4
2020,12,"Business, finance and administration occupations",High,High,3116.7,2984.5,2557.8,426.7,132.2,4.2
2021,1,"Business, finance and administration occupations",High,High,3050,2901.7,2503.7,398,148.3,4.9
2021,2,"Business, finance and administration occupations",High,High,3143.3,3013.9,2571.3,442.6,129.4,4.1
2021,3,"Business, finance and administration occupations",High,High,3156.6,3044.9,2601.1,443.8,111.7,3.5
2021,4,"Business, finance and administration occupations",High,High,3160.4,3070.7,2625.6,445,89.8,2.8
2021,5,"Business, finance and administration occupations",High,High,3205.8,3108,2679.6,428.3,97.9,3.1
2021,6,"Business, finance and administration occupations",High,High,3189.4,3095.9,2676.7,419.2,93.5,2.9
2021,7,"Business, finance and administration occupations",High,High,3279.8,3167.3,2730,437.3,112.5,3.4
2021,8,"Business, finance and administration occupations",High,High,3194.5,3078.9,2650,428.9,115.6,3.6
2021,9,"Business, finance and administration occupations",High,High,3198.7,3109.9,2641,468.8,88.8,2.8
2021,10,"Business, finance and administration occupations",High,High,3216,3133.2,2664.8,468.4,82.8,2.6
2021,11,"Business, finance and administration occupations",High,High,3200.2,3117.9,2632.2,485.7,82.3,2.6
2021,12,"Business, finance and administration occupations",High,High,3261.6,3183.2,2715.5,467.7,78.3,2.4
2022,1,"Business, finance and administration occupations",High,High,3221.8,3120.5,2671.8,448.7,101.3,3.1
2022,2,"Business, finance and administration occupations",High,High,3294,3217.5,2762.2,455.4,76.5,2.3
2022,3,"Business, finance and administration occupations",High,High,3255.7,3191.8,2741,450.8,63.9,2
2022,4,"Business, finance and administration occupations",High,High,3298.1,3230.2,2768.1,462.1,67.9,2.1
2022,5,"Business, finance and administration occupations",High,High,3300.3,3215.3,2806.8,408.5,85,2.6
2022,6,"Business, finance and administration occupations",High,High,3287.2,3225.9,2797.1,428.8,61.3,1.9
2022,7,"Business, finance and administration occupations",High,High,3260,3190.5,2785.9,404.7,69.5,2.1
2022,8,"Business, finance and administration occupations",High,High,3292.2,3187.4,2774.7,412.7,104.7,3.2
2022,9,"Business, finance and administration occupations",High,High,3197.3,3109.1,2665.1,444.1,88.2,2.8
2022,10,"Business, finance and administration occupations",High,High,3196,3114.5,2660.3,454.2,81.5,2.6
2022,11,"Business, finance and administration occupations",High,High,3213.2,3140.5,2687.7,452.8,72.7,2.3
2022,12,"Business, finance and administration occupations",High,High,3250.9,3186.1,2744.4,441.6,64.8,2
2023,1,"Business, finance and administration occupations",High,High,3256.1,3177.6,2746,431.6,78.5,2.4
2023,2,"Business, finance and administration occupations",High,High,3299.9,3220.5,2777.6,442.9,79.4,2.4
2023,3,"Business, finance and administration occupations",High,High,3359.5,3273.9,2822.4,451.5,85.7,2.6
2023,4,"Business, finance and administration occupations",High,High,3368.2,3282.6,2835.2,447.3,85.6,2.5
2023,5,"Business, finance and administration occupations",High,High,3404.5,3313.1,2897.9,415.2,91.4,2.7
2023,6,"Business, finance and administration occupations",High,High,3462.6,3363.1,2951,412.1,99.5,2.9
2023,7,"Business, finance and administration occupations",High,High,3466.1,3348.2,2949.8,398.4,117.9,3.4
2023,8,"Business, finance and administration occupations",High,High,3432,3333.2,2949.5,383.7,98.9,2.9
2023,9,"Business, finance and administration occupations",High,High,3365.6,3263.7,2845.8,418,101.8,3
2023,10,"Business, finance and administration occupations",High,High,3370.8,3275,2834.7,440.3,95.8,2.8
2023,11,"Business, finance and administration occupations",High,High,3344.6,3247.9,2793.8,454.1,96.7,2.9
2023,12,"Business, finance and administration occupations",High,High,3327,3244.1,2780,464.1,82.9,2.5
2024,1,"Business, finance and administration occupations",High,High,3342,3247.4,2779.6,467.8,94.6,2.8
2024,2,"Business, finance and administration occupations",High,High,3312.5,3221.6,2753.6,468,90.9,2.7
2024,3,"Business, finance and administration occupations",High,High,3404.5,3298.4,2829,469.4,106.1,3.1
2024,4,"Business, finance and administration occupations",High,High,3452.9,3337.3,2858.3,479,115.7,3.4
2024,5,"Business, finance and administration occupations",High,High,3473.3,3358.3,2896.5,461.8,115.1,3.3
2024,6,"Business, finance and administration occupations",High,High,3443.8,3321,2869.3,451.6,122.8,3.6
2024,7,"Business, finance and administration occupations",High,High,3423.1,3321.2,2894.8,426.4,101.9,3
2024,8,"Business, finance and administration occupations",High,High,3456.9,3336.4,2919.3,417.1,120.5,3.5
2024,9,"Business, finance and administration occupations",High,High,3382.5,3288,2837.9,450.1,94.4,2.8
2024,10,"Business, finance and administration occupations",High,High,3404.9,3311.9,2836.5,475.4,93.1,2.7
2024,11,"Business, finance and administration occupations",High,High,3400.5,3295.6,2839.4,456.2,104.9,3.1
2024,12,"Business, finance and administration occupations",High,High,3460.8,3367.7,2909.8,457.9,93.1,2.7
2025,1,"Business, finance and administration occupations",High,High,3405.3,3313,2845.9,467.1,92.2,2.7
2025,2,"Business, finance and administration occupations",High,High,3429.3,3330.3,2853.1,477.3,98.9,2.9
2025,3,"Business, finance and administration occupations",High,High,3464.7,3355.1,2856.2,498.9,109.6,3.2
2025,4,"Business, finance and administration occupations",High,High,3520.3,3404.3,2887.3,517,116,3.3
2025,5,"Business, finance and administration occupations",High,High,3536.9,3409.1,2931.3,477.8,127.9,3.6
2025,6,"Business, finance and administration occupations",High,High,3517,3418.2,2960,458.2,98.8,2.8
2025,7,"Business, finance and administration occupations",High,High,3573.9,3455.4,2998.9,456.6,118.4,3.3
2025,8,"Business, finance and administration occupations",High,High,3608.2,3471.5,3030.7,440.8,136.8,3.8
2025,9,"Business, finance and administration occupations",High,High,3474.1,3360.7,2897.2,463.5,113.4,3.3
2010,1,Natural and applied sciences and related occupations,High,High,1219.1,1162.7,1092.1,70.6,56.4,4.6
2010,2,Natural and applied sciences and related occupations,High,High,1234.4,1176,1101.2,74.9,58.3,4.7
2010,3,Natural and applied sciences and related occupations,High,High,1237.7,1188,1112.8,75.2,49.7,4
2010,4,Natural and applied sciences and related occupations,High,High,1229.8,1175.5,1104.7,70.8,54.3,4.4
2010,5,Natural and applied sciences and related occupations,High,High,1255.3,1199.3,1128.4,70.9,56,4.5
2010,6,Natural and applied sciences and related occupations,High,High,1258.9,1215.9,1142.5,73.5,43,3.4
2010,7,Natural and applied sciences and related occupations,High,High,1240.5,1201.8,1137.2,64.6,38.7,3.1
2010,8,Natural and applied sciences and related occupations,High,High,1244.5,1200.5,1134.3,66.2,44,3.5
2010,9,Natural and applied sciences and related occupations,High,High,1229.9,1193,1123.7,69.3,36.9,3
2010,10,Natural and applied sciences and related occupations,High,High,1208.1,1167.7,1097.7,70,40.4,3.3
2010,11,Natural and applied sciences and related occupations,High,High,1217.1,1179.8,1105.6,74.1,37.3,3.1
2010,12,Natural and applied sciences and related occupations,High,High,1237.2,1194.1,1123.4,70.7,43.1,3.5
2011,1,Natural and applied sciences and related occupations,High,High,1207.1,1161.8,1100,61.8,45.3,3.8
2011,2,Natural and applied sciences and related occupations,High,High,1244,1194.2,1133.5,60.6,49.8,4
2011,3,Natural and applied sciences and related occupations,High,High,1240.5,1199.5,1142,57.6,40.9,3.3
2011,4,Natural and applied sciences and related occupations,High,High,1257.8,1217.1,1159,58.2,40.7,3.2
2011,5,Natural and applied sciences and related occupations,High,High,1233.8,1192.2,1138.5,53.7,41.6,3.4
2011,6,Natural and applied sciences and related occupations,High,High,1262.3,1225.1,1170.9,54.2,37.3,3
2011,7,Natural and applied sciences and related occupations,High,High,1275.6,1238.2,1186.7,51.5,37.4,2.9
2011,8,Natural and applied sciences and related occupations,High,High,1267.7,1232,1178.5,53.5,35.7,2.8
2011,9,Natural and applied sciences and related occupations,High,High,1220.5,1192.2,1136,56.2,28.3,2.3
2011,10,Natural and applied sciences and related occupations,High,High,1220.6,1189.2,1130.2,58.9,31.4,2.6
2011,11,Natural and applied sciences and related occupations,High,High,1245.3,1206.5,1151.6,54.9,38.9,3.1
2011,12,Natural and applied sciences and related occupations,High,High,1224.3,1185.6,1129.7,55.8,38.8,3.2
2012,1,Natural and applied sciences and related occupations,High,High,1233.8,1189.1,1133.9,55.1,44.8,3.6
2012,2,Natural and applied sciences and related occupations,High,High,1224.9,1177.2,1119.5,57.7,47.7,3.9
2012,3,Natural and applied sciences and related occupations,High,High,1235,1188.3,1128.8,59.4,46.8,3.8
2012,4,Natural and applied sciences and related occupations,High,High,1240.9,1193.6,1141.3,52.3,47.2,3.8
2012,5,Natural and applied sciences and related occupations,High,High,1254,1203.8,1153.5,50.2,50.2,4
2012,6,Natural and applied sciences and related occupations,High,High,1279.5,1234.3,1185.3,49.1,45.1,3.5
2012,7,Natural and applied sciences and related occupations,High,High,1283.6,1245.4,1188.1,57.3,38.2,3
2012,8,Natural and applied sciences and related occupations,High,High,1289.6,1253.6,1202.6,51,36,2.8
2012,9,Natural and applied sciences and related occupations,High,High,1282.3,1236.5,1175.8,60.7,45.7,3.6
2012,10,Natural and applied sciences and related occupations,High,High,1263.6,1224.5,1160.8,63.7,39.2,3.1
2012,11,Natural and applied sciences and related occupations,High,High,1275.6,1235.9,1163,72.9,39.7,3.1
2012,12,Natural and applied sciences and related occupations,High,High,1284,1246.4,1179.5,67,37.6,2.9
2013,1,Natural and applied sciences and related occupations,High,High,1297.2,1254.8,1179.7,75.1,42.4,3.3
2013,2,Natural and applied sciences and related occupations,High,High,1293.3,1248,1181.6,66.4,45.3,3.5
2013,3,Natural and applied sciences and related occupations,High,High,1281.6,1233.9,1161.1,72.9,47.7,3.7
2013,4,Natural and applied sciences and related occupations,High,High,1303.1,1251.6,1186.1,65.6,51.5,4
2013,5,Natural and applied sciences and related occupations,High,High,1314.8,1266.2,1208.8,57.5,48.6,3.7
2013,6,Natural and applied sciences and related occupations,High,High,1330.4,1286.2,1218.4,67.8,44.1,3.3
2013,7,Natural and applied sciences and related occupations,High,High,1300.9,1258.4,1197.7,60.7,42.5,3.3
2013,8,Natural and applied sciences and related occupations,High,High,1304.5,1262.5,1204.6,57.9,42,3.2
2013,9,Natural and applied sciences and related occupations,High,High,1276.5,1243.5,1187.1,56.4,33,2.6
2013,10,Natural and applied sciences and related occupations,High,High,1309.7,1271.3,1213.9,57.5,38.4,2.9
2013,11,Natural and applied sciences and related occupations,High,High,1308.8,1269.3,1212.7,56.6,39.6,3
2013,12,Natural and applied sciences and related occupations,High,High,1291.2,1251,1185.6,65.5,40.2,3.1
2014,1,Natural and applied sciences and related occupations,High,High,1290.3,1241.3,1180.3,61,49,3.8
2014,2,Natural and applied sciences and related occupations,High,High,1317.4,1267.7,1207.2,60.5,49.7,3.8
2014,3,Natural and applied sciences and related occupations,High,High,1308,1261.2,1189.4,71.8,46.8,3.6
2014,4,Natural and applied sciences and related occupations,High,High,1321.5,1271.7,1201.9,69.8,49.8,3.8
2014,5,Natural and applied sciences and related occupations,High,High,1369.8,1320.7,1254.7,65.9,49.1,3.6
2014,6,Natural and applied sciences and related occupations,High,High,1383.2,1336.3,1279.1,57.2,46.9,3.4
2014,7,Natural and applied sciences and related occupations,High,High,1418.3,1369.4,1306.8,62.6,49,3.5
2014,8,Natural and applied sciences and related occupations,High,High,1369,1322.8,1260.7,62.1,46.2,3.4
2014,9,Natural and applied sciences and related occupations,High,High,1347.9,1306.4,1234.8,71.6,41.5,3.1
2014,10,Natural and applied sciences and related occupations,High,High,1324.4,1295.7,1227,68.7,28.7,2.2
2014,11,Natural and applied sciences and related occupations,High,High,1336,1296.6,1225.6,71.1,39.4,2.9
2014,12,Natural and applied sciences and related occupations,High,High,1341.3,1293.3,1230.7,62.6,48,3.6
2015,1,Natural and applied sciences and related occupations,High,High,1322,1282.6,1221.8,60.8,39.3,3
2015,2,Natural and applied sciences and related occupations,High,High,1315.5,1268.3,1211.2,57.2,47.2,3.6
2015,3,Natural and applied sciences and related occupations,High,High,1310.3,1260.9,1205.3,55.6,49.4,3.8
2015,4,Natural and applied sciences and related occupations,High,High,1352,1306.7,1246.6,60,45.3,3.4
2015,5,Natural and applied sciences and related occupations,High,High,1358.5,1314.9,1257.2,57.6,43.6,3.2
2015,6,Natural and applied sciences and related occupations,High,High,1406,1359.5,1300.8,58.7,46.5,3.3
2015,7,Natural and applied sciences and related occupations,High,High,1449.2,1401.4,1337.8,63.6,47.8,3.3
2015,8,Natural and applied sciences and related occupations,High,High,1431,1385.7,1323.9,61.7,45.4,3.2
2015,9,Natural and applied sciences and related occupations,High,High,1396.1,1349.1,1276.7,72.4,47.1,3.4
2015,10,Natural and applied sciences and related occupations,High,High,1411.6,1366.5,1294.7,71.7,45.2,3.2
2015,11,Natural and applied sciences and related occupations,High,High,1426.3,1374.4,1301.9,72.4,51.9,3.6
2015,12,Natural and applied sciences and related occupations,High,High,1419.2,1355.9,1284.9,71,63.3,4.5
2016,1,Natural and applied sciences and related occupations,High,High,1408,1341.6,1275,66.6,66.4,4.7
2016,2,Natural and applied sciences and related occupations,High,High,1448.6,1375,1304.6,70.4,73.5,5.1
2016,3,Natural and applied sciences and related occupations,High,High,1451.7,1385.5,1316.8,68.7,66.2,4.6
2016,4,Natural and applied sciences and related occupations,High,High,1412.2,1360.4,1287.7,72.6,51.8,3.7
2016,5,Natural and applied sciences and related occupations,High,High,1406.6,1364,1290.1,73.9,42.6,3
2016,6,Natural and applied sciences and related occupations,High,High,1437.4,1391.4,1317.9,73.5,46.1,3.2
2016,7,Natural and applied sciences and related occupations,High,High,1404.2,1364.1,1298.3,65.8,40.1,2.9
2016,8,Natural and applied sciences and related occupations,High,High,1390.1,1342.4,1280.6,61.8,47.7,3.4
2016,9,Natural and applied sciences and related occupations,High,High,1339.7,1295.1,1223.1,72,44.6,3.3
2016,10,Natural and applied sciences and related occupations,High,High,1314.6,1276.6,1196.4,80.2,38,2.9
2016,11,Natural and applied sciences and related occupations,High,High,1316.6,1281.6,1204.4,77.2,35,2.7
2016,12,Natural and applied sciences and related occupations,High,High,1342.3,1302.2,1225.7,76.5,40.1,3
2017,1,Natural and applied sciences and related occupations,High,High,1332.9,1286.4,1212.5,74,46.5,3.5
2017,2,Natural and applied sciences and related occupations,High,High,1340.8,1297.1,1222.9,74.2,43.6,3.3
2017,3,Natural and applied sciences and related occupations,High,High,1383.6,1330.2,1246.5,83.7,53.4,3.9
2017,4,Natural and applied sciences and related occupations,High,High,1354.8,1309.2,1231.6,77.6,45.6,3.4
2017,5,Natural and applied sciences and related occupations,High,High,1399,1363.3,1287.9,75.4,35.6,2.5
2017,6,Natural and applied sciences and related occupations,High,High,1445,1411.2,1344.1,67.2,33.8,2.3
2017,7,Natural and applied sciences and related occupations,High,High,1426.9,1384.4,1317.9,66.5,42.5,3
2017,8,Natural and applied sciences and related occupations,High,High,1420.6,1381,1301.1,79.8,39.6,2.8
2017,9,Natural and applied sciences and related occupations,High,High,1413.6,1372.2,1284.6,87.6,41.4,2.9
2017,10,Natural and applied sciences and related occupations,High,High,1414,1376,1284,92,38,2.7
2017,11,Natural and applied sciences and related occupations,High,High,1404.9,1369.8,1285.1,84.7,35,2.5
2017,12,Natural and applied sciences and related occupations,High,High,1444.7,1402.1,1314.2,87.9,42.6,2.9
2018,1,Natural and applied sciences and related occupations,High,High,1452.5,1410.7,1335.3,75.4,41.8,2.9
2018,2,Natural and applied sciences and related occupations,High,High,1486.4,1443.4,1372,71.3,43,2.9
2018,3,Natural and applied sciences and related occupations,High,High,1470.9,1426.2,1356.1,70.1,44.7,3
2018,4,Natural and applied sciences and related occupations,High,High,1448.8,1409.3,1339,70.3,39.5,2.7
2018,5,Natural and applied sciences and related occupations,High,High,1479.5,1436.1,1373.5,62.6,43.4,2.9
2018,6,Natural and applied sciences and related occupations,High,High,1487.7,1449.6,1376,73.6,38.1,2.6
2018,7,Natural and applied sciences and related occupations,High,High,1483.5,1449.1,1384.1,65,34.4,2.3
2018,8,Natural and applied sciences and related occupations,High,High,1460.6,1422.4,1367,55.4,38.2,2.6
2018,9,Natural and applied sciences and related occupations,High,High,1405.7,1372.3,1303.4,68.9,33.3,2.4
2018,10,Natural and applied sciences and related occupations,High,High,1419.4,1389.3,1319.8,69.5,30.1,2.1
2018,11,Natural and applied sciences and related occupations,High,High,1437.9,1408.3,1336.1,72.3,29.6,2.1
